fold,repeat,subsample_seed,training_fraction,training_rows,validation_rows,engineered_feature_count,transformed_width,train_r2,train_adjusted_r2_raw,validation_r2,validation_adjusted_r2_raw,validation_mae,validation_rmse,generalization_gap_r2,transform_seconds,fit_seconds
4,0,2026,1.0,6400,1600,60,103,0.6227577063453554,0.6191870268029547,0.635015721756758,0.6207863151975673,0.5544152552382783,0.6866982997640637,-0.01225801541140259,0.07843610000054468,0.010893700000451645
4,1,2037,0.2,1280,1600,60,103,0.6349323539477016,0.616963478834381,0.6289349551161765,0.614468481631427,0.5585088948739905,0.6923949883467574,0.005997398831525169,0.04588289999810513,0.0034120999989681877
4,1,2037,0.4,2560,1600,60,103,0.63431745415983,0.625537561102443,0.6330853709053492,0.6187807070030237,0.5553929691275085,0.6885118307286499,0.0012320832544807647,0.0525299000000814,0.006102900002588285
4,1,2037,0.6,3840,1600,60,103,0.6227446333115018,0.6167548682939548,0.6335400969591483,0.6192531611680819,0.5550791713130399,0.6880850538897018,-0.010795463647646497,0.06298040000183391,0.007224400000268361
4,1,2037,0.8,5120,1600,60,103,0.6212370360819122,0.6167448878638679,0.6346112441171468,0.6203660684491993,0.5540293382821738,0.6870786958720716,-0.013374208035234592,0.09678770000027725,0.011632599998847581
4,1,2037,1.0,6400,1600,60,103,0.6227577063453553,0.6191870268029545,0.635015721756758,0.6207863151975673,0.5544152552382782,0.6866982997640637,-0.0122580154114027,0.0991362000022491,0.009187799998471746
4,2,2048,0.2,1280,1600,60,103,0.6308965518831808,0.612729031877431,0.6301596192685883,0.615740890974966,0.5591513833382866,0.691251452819182,0.0007369326145925115,0.036380599998665275,0.005493900000146823
4,2,2048,0.4,2560,1600,60,103,0.6386454688272992,0.6299694896874986,0.6334346017181418,0.6191435530521825,0.5562835357975957,0.6881840885651508,0.005210867109157413,0.0500979999997071,0.004708500000560889
4,2,2048,0.6,3840,1600,60,103,0.632832929917287,0.627003338965987,0.6339192427465257,0.6196470884676377,0.555599703327039,0.6877290093931184,-0.001086312829238656,0.06102620000092429,0.00605369999902905
4,2,2048,0.8,5120,1600,60,103,0.628403654614592,0.6239965028606635,0.6344244215447423,0.6201719623457069,0.5547464702714118,0.6872543244371918,-0.006020766930150301,0.06712110000080429,0.00881660000231932
4,2,2048,1.0,6400,1600,60,103,0.6227577063453555,0.6191870268029547,0.635015721756758,0.6207863151975673,0.5544152552382782,0.6866982997640636,-0.012258015411402479,0.08250160000170581,0.0107596999987436
4,3,2059,0.2,1280,1600,60,103,0.6135771339981639,0.5945571405936437,0.6310882767921964,0.6167057534702547,0.5574274242023728,0.6903830520539845,-0.01751114279403243,0.031923599999572616,0.0028491999983089045
4,3,2059,0.4,2560,1600,60,103,0.6169373223622483,0.6077401392256876,0.6348436206626151,0.6206075045091108,0.5552298733488458,0.6868601801621032,-0.01790629830036683,0.040989899996930035,0.004506500001298264
4,3,2059,0.6,3840,1600,60,103,0.6223932500676856,0.6163979060624094,0.6342131308603359,0.6199524342077174,0.5551619943303284,0.6874529009689309,-0.011819880792650284,0.05727699999988545,0.00623489999998128
4,3,2059,0.8,5120,1600,60,103,0.6301939757459398,0.6258080572926401,0.6355347595072538,0.621325588337946,0.5545990729532952,0.6862098552368536,-0.005340783761313972,0.07243559999915306,0.008873999999195803
4,3,2059,1.0,6400,1600,60,103,0.6227577063453555,0.6191870268029547,0.635015721756758,0.6207863151975673,0.5544152552382783,0.6866982997640637,-0.012258015411402479,0.08523280000008526,0.009534400000120513
4,4,2070,0.2,1280,1600,60,103,0.6339991379096326,0.61598432927516,0.6235678598192789,0.6088921428531688,0.5612148474062223,0.6973844216330907,0.010431278090353713,0.03340779999780352,0.003253999999287771
4,4,2070,0.4,2560,1600,60,103,0.629307789184741,0.6204076160559232,0.6317581744458598,0.6174017679915074,0.5569756107095354,0.68975594250088,-0.002450385261118848,0.04466099999990547,0.00462129999868921
4,4,2070,0.6,3840,1600,60,103,0.6380661958771641,0.6323196946209138,0.6355684749993027,0.6213606182741294,0.5542428697117765,0.6861781149836976,0.0024977208778613758,0.05588680000073509,0.0062706999997317325
4,4,2070,0.8,5120,1600,60,103,0.6304024414765497,0.6260189954375287,0.6346106648831868,0.6203654666330187,0.5550548162444611,0.687079240468956,-0.004208223406637179,0.06846520000181044,0.00926630000321893
4,4,2070,1.0,6400,1600,60,103,0.6227577063453553,0.6191870268029545,0.635015721756758,0.6207863151975673,0.5544152552382782,0.6866982997640637,-0.0122580154114027,0.07846639999843319,0.010236300000542542
